19000, 5, /data/simple/testSwap_9.matrix, object normalized
2.535000086
0, 15027, 0.9701465064, 5.778999805
1, 1088, 0.7442459677, 0.4200000763
2, 626, 0.111832295, 0.2409999371
3, 416, 0.08489585312, 0.1620001793
4, 326, 0.07097757515, 0.1279997826
5, 260, 0.04632084263, 0.1010000706
6, 250, 0.04002987531, 0.09800004959
7, 251, 0.03853403554, 0.09800004959
8, 234, 0.03506295805, 0.09099984169
9, 243, 0.04850257334, 0.09500002861
10, 189, 0.04545939695, 0.07400012016
11, 159, 0.02653188898, 0.06200003624
12, 172, 0.02247172633, 0.06699991226
13, 160, 0.02997478549, 0.06299996376
14, 130, 0.02481487525, 0.05200004578
15, 85, 0.01455265992, 0.03299999237
16, 72, 0.01085476972, 0.02900004387
17, 51, 0.008476148906, 0.02099990845
18, 40, 0.007710990169, 0.01699995995
19, 32, 0.005519944412, 0.01300001144
20, 36, 0.005489979221, 0.01600003242
21, 50, 0.005492012972, 0.02100014687
22, 40, 0.006146439102, 0.01699995995
23, 24, 0.004403553582, 0.009999990463
24, 17, 0.003215924908, 0.007999897003
25, 11, 0.002632393574, 0.005000114441
26, 6, 0.003563308324, 0.003999948502
27, 0, 0, 0.0009999275208
28, 19995, 7.725999832
10.26099992
